genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,10,k_5_0,0.464158883361278,111.642279579355,1,2044.81696027849,0.282,0.157,0.325,0.893973881627256,0.820432365952997,p95,1253.02908624207,0.223,0.0600000000000001,0.631899037883509,0.26457399103139,1.61666666666667,3.08290690191949
Control,10,k_5_0,0.464158883361278,111.642279579355,1,2044.81696027849,0.282,0.157,0.325,0.893973881627256,0.820432365952997,least_squares,858.445618379239,0.223,0.0600000000000001,1.3819994144057,0.26457399103139,1.61666666666667,4.59353288925909
Control,10,k_5_0,1,240.526,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,peak,1244.78417294406,0.223,0.0600000000000001,2.13337778218113,0.246636771300449,1.61666666666667,7.2257415695727
Control,10,k_5_0,1,240.526,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,p95,1253.02908624207,0.223,0.0600000000000001,2.11276020160966,0.246636771300449,1.61666666666667,7.13819647757431
Control,10,k_5_0,1,240.526,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,least_squares,858.445618379239,0.223,0.0600000000000001,3.54353658240765,0.246636771300449,1.61666666666667,15.2310923189299
Control,10,k_5_0,2.15443469003188,518.197558254609,1,6370.17088824903,0.2745,0.147,0.317,0.880551704415727,0.753969468126182,peak,1244.78417294406,0.223,0.0600000000000001,4.11749026594934,0.230941704035874,1.45,19.1095601608506
Control,10,k_5_0,2.15443469003188,518.197558254609,1,6370.17088824903,0.2745,0.147,0.317,0.880551704415727,0.753969468126182,p95,1253.02908624207,0.223,0.0600000000000001,4.08381725387849,0.230941704035874,1.45,18.8333974337386
Control,10,k_5_0,2.15443469003188,518.197558254609,1,6370.17088824903,0.2745,0.147,0.317,0.880551704415727,0.753969468126182,least_squares,858.445618379239,0.223,0.0600000000000001,6.42058757347498,0.230941704035874,1.45,43.3797788593243
Control,10,k_5_0,4.64158883361278,1116.42279579355,1,8894.39405764074,0.271,0.129,0.3,0.87369161088702,0.724739215529292,peak,1244.78417294406,0.223,0.0600000000000001,6.14533029176011,0.2152466367713,1.15,39.1339155094657
Control,10,k_5_0,4.64158883361278,1116.42279579355,1,8894.39405764074,0.271,0.129,0.3,0.87369161088702,0.724739215529292,p95,1253.02908624207,0.223,0.0600000000000001,6.0983141215945,0.2152466367713,1.15,38.5582662402803
Control,10,k_5_0,4.64158883361278,1116.42279579355,1,8894.39405764074,0.271,0.129,0.3,0.87369161088702,0.724739215529292,least_squares,858.445618379239,0.223,0.0600000000000001,9.36104543748912,0.2152466367713,1.15,88.9980027973773
Control,10,k_5_0,10,2405.26,1,11084.7360238679,0.2685,0.108,0.28,0.867908222320863,0.703322973843066,peak,1244.78417294406,0.223,0.0600000000000001,7.90494614632767,0.204035874439462,0.8,63.169804214399
Control,10,k_5_0,10,2405.26,1,11084.7360238679,0.2685,0.108,0.28,0.867908222320863,0.703322973843066,p95,1253.02908624207,0.223,0.0600000000000001,7.84635172924186,0.204035874439462,0.8,62.2468660970351
Control,10,k_5_0,10,2405.26,1,11084.7360238679,0.2685,0.108,0.28,0.867908222320863,0.703322973843066,least_squares,858.445618379239,0.223,0.0600000000000001,11.9125663717593,0.204035874439462,0.8,142.590868199629
Control,10,k_4_0,0.1,5.19082,0,7444.69837445586,0.769999999999973,NaN,NaN,0.783483069745105,0.634884189290846,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.1,5.19082,0,7444.69837445586,0.769999999999973,NaN,NaN,0.783483069745105,0.634884189290846,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.1,5.19082,0,7444.69837445586,0.769999999999973,NaN,NaN,0.783483069745105,0.634884189290846,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.215443469003188,11.1832826777113,0,6573.27863790015,0.762999999999973,NaN,NaN,0.807682309383993,0.679637404043165,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.215443469003188,11.1832826777113,0,6573.27863790015,0.762999999999973,NaN,NaN,0.807682309383993,0.679637404043165,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.215443469003188,11.1832826777113,0,6573.27863790015,0.762999999999973,NaN,NaN,0.807682309383993,0.679637404043165,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.464158883361278,24.0936521492939,0,4327.41412521789,0.485499999999997,NaN,NaN,0.847213480828754,0.765426615226462,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.464158883361278,24.0936521492939,0,4327.41412521789,0.485499999999997,NaN,NaN,0.847213480828754,0.765426615226462,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,0.464158883361278,24.0936521492939,0,4327.41412521789,0.485499999999997,NaN,NaN,0.847213480828754,0.765426615226462,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_4_0,1,51.9082,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,peak,1244.78417294406,0.223,0.0600000000000001,2.13337778218113,0.246636771300449,1.61666666666667,7.2257415695727
Control,10,k_4_0,1,51.9082,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,p95,1253.02908624207,0.223,0.0600000000000001,2.11276020160966,0.246636771300449,1.61666666666667,7.13819647757431
Control,10,k_4_0,1,51.9082,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,least_squares,858.445618379239,0.223,0.0600000000000001,3.54353658240765,0.246636771300449,1.61666666666667,15.2310923189299
Control,10,k_4_0,2.15443469003188,111.832826777113,1,3272.98190410808,0.2225,0.0880000000000001,0.229,0.906749002129872,0.818126902338004,peak,1244.78417294406,0.223,0.0600000000000001,1.62935694014095,-0.00224215246636796,0.466666666666667,2.87258684341095
Control,10,k_4_0,2.15443469003188,111.832826777113,1,3272.98190410808,0.2225,0.0880000000000001,0.229,0.906749002129872,0.818126902338004,p95,1253.02908624207,0.223,0.0600000000000001,1.61205580943377,-0.00224215246636796,0.466666666666667,2.81650673775461
Control,10,k_4_0,2.15443469003188,111.832826777113,1,3272.98190410808,0.2225,0.0880000000000001,0.229,0.906749002129872,0.818126902338004,least_squares,858.445618379239,0.223,0.0600000000000001,2.8126840349975,-0.00224215246636796,0.466666666666667,8.12897428575528
Control,10,k_4_0,4.64158883361278,240.936521492939,1,2185.48940500153,0.18,0.0770000000000001,0.202,0.914639392297092,0.854037597816871,peak,1244.78417294406,0.223,0.0600000000000001,0.755717539236212,-0.192825112107623,0.283333333333333,0.68856830074633
Control,10,k_4_0,4.64158883361278,240.936521492939,1,2185.48940500153,0.18,0.0770000000000001,0.202,0.914639392297092,0.854037597816871,p95,1253.02908624207,0.223,0.0600000000000001,0.744164943174605,-0.192825112107623,0.283333333333333,0.671240764287159
Control,10,k_4_0,4.64158883361278,240.936521492939,1,2185.48940500153,0.18,0.0770000000000001,0.202,0.914639392297092,0.854037597816871,least_squares,858.445618379239,0.223,0.0600000000000001,1.54586820435728,-0.192825112107623,0.283333333333333,2.5071678068799
Control,10,k_4_0,10,519.082,1,1154.67586930608,0.142,0.0890000000000001,0.195,0.918305024967718,0.885269972639657,peak,1244.78417294406,0.223,0.0600000000000001,-0.0723886964475618,-0.36322869955157,0.483333333333333,0.370786322662413
Control,10,k_4_0,10,519.082,1,1154.67586930608,0.142,0.0890000000000001,0.195,0.918305024967718,0.885269972639657,p95,1253.02908624207,0.223,0.0600000000000001,-0.078492365433396,-0.36322869955157,0.483333333333333,0.371707250720366
Control,10,k_4_0,10,519.082,1,1154.67586930608,0.142,0.0890000000000001,0.195,0.918305024967718,0.885269972639657,least_squares,858.445618379239,0.223,0.0600000000000001,0.345077480255688,-0.36322869955157,0.483333333333333,0.484624666668651
Control,10,k_7_1,0.1,0.0100001,1,3944.94553777119,0.279,0.155,0.324,0.887249048840137,0.787220710591267,peak,1244.78417294406,0.223,0.0600000000000001,2.16918034749826,0.251121076233183,1.58333333333333,7.27534961934562
Control,10,k_7_1,0.1,0.0100001,1,3944.94553777119,0.279,0.155,0.324,0.887249048840137,0.787220710591267,p95,1253.02908624207,0.223,0.0600000000000001,2.14832718656386,0.251121076233183,1.58333333333333,7.18531593990237
Control,10,k_7_1,0.1,0.0100001,1,3944.94553777119,0.279,0.155,0.324,0.887249048840137,0.787220710591267,least_squares,858.445618379239,0.223,0.0600000000000001,3.5954518880524,0.251121076233183,1.58333333333333,15.4972805186725
Control,10,k_7_1,0.215443469003188,0.0215445623437878,1,3939.41648665085,0.279,0.155,0.324,0.887305239427181,0.787472546174402,peak,1244.78417294406,0.223,0.0600000000000001,2.16473857257815,0.251121076233183,1.58333333333333,7.25609932698063
Control,10,k_7_1,0.215443469003188,0.0215445623437878,1,3939.41648665085,0.279,0.155,0.324,0.887305239427181,0.787472546174402,p95,1253.02908624207,0.223,0.0600000000000001,2.1439146384586,0.251121076233183,1.58333333333333,7.16637621637005
Control,10,k_7_1,0.215443469003188,0.0215445623437878,1,3939.41648665085,0.279,0.155,0.324,0.887305239427181,0.787472546174402,least_squares,858.445618379239,0.223,0.0600000000000001,3.58901111766234,0.251121076233183,1.58333333333333,15.4510070420769
Control,10,k_7_1,0.464158883361278,0.0464163524950112,1,3927.34376350589,0.278,0.156,0.324,0.887424383820686,0.78739465486809,peak,1244.78417294406,0.223,0.0600000000000001,2.15503992488695,0.246636771300449,1.6,7.26502677481425
Control,10,k_7_1,0.464158883361278,0.0464163524950112,1,3927.34376350589,0.278,0.156,0.324,0.887424383820686,0.78739465486809,p95,1253.02908624207,0.223,0.0600000000000001,2.1342798077292,0.246636771300449,1.6,7.17597999463809
Control,10,k_7_1,0.464158883361278,0.0464163524950112,1,3927.34376350589,0.278,0.156,0.324,0.887424383820686,0.78739465486809,least_squares,858.445618379239,0.223,0.0600000000000001,3.57494764889217,0.246636771300449,1.6,15.4010803892772
Control,10,k_7_1,1,0.100001,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,peak,1244.78417294406,0.223,0.0600000000000001,2.13337778218113,0.246636771300449,1.61666666666667,7.2257415695727
Control,10,k_7_1,1,0.100001,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,p95,1253.02908624207,0.223,0.0600000000000001,2.11276020160966,0.246636771300449,1.61666666666667,7.13819647757431
Control,10,k_7_1,1,0.100001,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,least_squares,858.445618379239,0.223,0.0600000000000001,3.54353658240765,0.246636771300449,1.61666666666667,15.2310923189299
Control,10,k_7_1,2.15443469003188,0.215445623437878,1,3838.99951049673,0.2765,0.158,0.325,0.88816865356479,0.789623793086565,peak,1244.78417294406,0.223,0.0600000000000001,2.08406838224577,0.239910313901345,1.63333333333333,7.06867575837053
Control,10,k_7_1,2.15443469003188,0.215445623437878,1,3838.99951049673,0.2765,0.158,0.325,0.88816865356479,0.789623793086565,p95,1253.02908624207,0.223,0.0600000000000001,2.06377525681401,0.239910313901345,1.63333333333333,6.98450304713177
Control,10,k_7_1,2.15443469003188,0.215445623437878,1,3838.99951049673,0.2765,0.158,0.325,0.88816865356479,0.789623793086565,least_squares,858.445618379239,0.223,0.0600000000000001,3.47203576825848,0.239910313901345,1.63333333333333,14.7803671125603
Control,10,k_7_1,4.64158883361278,0.464163524950111,1,3698.90424168475,0.275,0.162,0.328,0.88907925152058,0.792923489625598,peak,1244.78417294406,0.223,0.0600000000000001,1.97152255152506,0.233183856502242,1.7,6.83127588210515
Control,10,k_7_1,4.64158883361278,0.464163524950111,1,3698.90424168475,0.275,0.162,0.328,0.88907925152058,0.792923489625598,p95,1253.02908624207,0.223,0.0600000000000001,1.95196997603467,0.233183856502242,1.7,6.75456149827405
Control,10,k_7_1,4.64158883361278,0.464163524950111,1,3698.90424168475,0.275,0.162,0.328,0.88907925152058,0.792923489625598,least_squares,858.445618379239,0.223,0.0600000000000001,3.30883932830637,0.233183856502242,1.7,13.8927924114802
Control,10,k_7_1,10,1.00001,1,3412.08642735845,0.273,0.174,0.339,0.890445781245529,0.799430180132485,peak,1244.78417294406,0.223,0.0600000000000001,1.74110685331777,0.224215246636771,1.9,6.69172555149448
Control,10,k_7_1,10,1.00001,1,3412.08642735845,0.273,0.174,0.339,0.890445781245529,0.799430180132485,p95,1253.02908624207,0.223,0.0600000000000001,1.72307040979516,0.224215246636771,1.9,6.62924411393605
Control,10,k_7_1,10,1.00001,1,3412.08642735845,0.273,0.174,0.339,0.890445781245529,0.799430180132485,least_squares,858.445618379239,0.223,0.0600000000000001,2.97472635925445,0.224215246636771,1.9,12.5092693892676
Control,10,k_7_2,0.1,0.848662,1,3545.95134829948,0.2695,0.146,0.31,0.890852177475184,0.795800629504473,peak,1244.78417294406,0.223,0.0600000000000001,1.84864752088942,0.208520179372198,1.43333333333333,5.51542276614044
Control,10,k_7_2,0.1,0.848662,1,3545.95134829948,0.2695,0.146,0.31,0.890852177475184,0.795800629504473,p95,1253.02908624207,0.223,0.0600000000000001,1.82990346132671,0.208520179372198,1.43333333333333,5.44647178742533
Control,10,k_7_2,0.1,0.848662,1,3545.95134829948,0.2695,0.146,0.31,0.890852177475184,0.795800629504473,least_squares,858.445618379239,0.223,0.0600000000000001,3.1306650909283,0.208520179372198,1.43333333333333,11.8989890212069
Control,10,k_7_2,0.215443469003188,1.82838685291184,1,3932.10367893322,0.277,0.156,0.324,0.887711031696608,0.787869750796265,peak,1244.78417294406,0.223,0.0600000000000001,2.15886381302016,0.242152466367713,1.6,7.27933078013592
Control,10,k_7_2,0.215443469003188,1.82838685291184,1,3932.10367893322,0.277,0.156,0.324,0.887711031696608,0.787869750796265,p95,1253.02908624207,0.223,0.0600000000000001,2.1380785347337,0.242152466367713,1.6,7.19001763765698
Control,10,k_7_2,0.215443469003188,1.82838685291184,1,3932.10367893322,0.277,0.156,0.324,0.887711031696608,0.787869750796265,least_squares,858.445618379239,0.223,0.0600000000000001,3.5804924560709,0.242152466367713,1.6,15.4385640449486
Control,10,k_7_2,0.464158883361278,3.93914006271149,1,3907.82444987208,0.278,0.157,0.325,0.887671958124881,0.787839297370602,peak,1244.78417294406,0.223,0.0600000000000001,2.13935904296535,0.246636771300449,1.61666666666667,7.25129792278623
Control,10,k_7_2,0.464158883361278,3.93914006271149,1,3907.82444987208,0.278,0.157,0.325,0.887671958124881,0.787839297370602,p95,1253.02908624207,0.223,0.0600000000000001,2.11870210578426,0.246636771300449,1.61666666666667,7.16333942112329
Control,10,k_7_2,0.464158883361278,3.93914006271149,1,3907.82444987208,0.278,0.157,0.325,0.887671958124881,0.787839297370602,least_squares,858.445618379239,0.223,0.0600000000000001,3.55220967549478,0.246636771300449,1.61666666666667,15.2926343867474
Control,10,k_7_2,1,8.48662,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,peak,1244.78417294406,0.223,0.0600000000000001,2.13337778218113,0.246636771300449,1.61666666666667,7.2257415695727
Control,10,k_7_2,1,8.48662,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,p95,1253.02908624207,0.223,0.0600000000000001,2.11276020160966,0.246636771300449,1.61666666666667,7.13819647757431
Control,10,k_7_2,1,8.48662,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,least_squares,858.445618379239,0.223,0.0600000000000001,3.54353658240765,0.246636771300449,1.61666666666667,15.2310923189299
Control,10,k_7_2,2.15443469003188,18.2838685291184,1,3898.90848132457,0.278,0.157,0.325,0.887672515876685,0.787928966984894,peak,1244.78417294406,0.223,0.0600000000000001,2.13219638076149,0.246636771300449,1.61666666666667,7.22070221420104
Control,10,k_7_2,2.15443469003188,18.2838685291184,1,3898.90848132457,0.278,0.157,0.325,0.887672515876685,0.787928966984894,p95,1253.02908624207,0.223,0.0600000000000001,2.11158657379431,0.246636771300449,1.61666666666667,7.133238666697
Control,10,k_7_2,2.15443469003188,18.2838685291184,1,3898.90848132457,0.278,0.157,0.325,0.887672515876685,0.787928966984894,least_squares,858.445618379239,0.223,0.0600000000000001,3.54182349801701,0.246636771300449,1.61666666666667,15.2189544991741
Control,10,k_7_2,4.64158883361278,39.3914006271149,1,3896.47364322339,0.278,0.157,0.324,0.887672633122438,0.787958110013603,peak,1244.78417294406,0.223,0.0600000000000001,2.13024034841941,0.246636771300449,1.61666666666667,7.21236475010269
Control,10,k_7_2,4.64158883361278,39.3914006271149,1,3896.47364322339,0.278,0.157,0.324,0.887672633122438,0.787958110013603,p95,1253.02908624207,0.223,0.0600000000000001,2.1096434121168,0.246636771300449,1.61666666666667,7.12503613435644
Control,10,k_7_2,4.64158883361278,39.3914006271149,1,3896.47364322339,0.278,0.157,0.324,0.887672633122438,0.787958110013603,least_squares,858.445618379239,0.223,0.0600000000000001,3.53898716447525,0.246636771300449,1.61666666666667,15.1988709583892
Control,10,k_7_2,10,84.8662,1,3895.47995950412,0.278,0.157,0.324,0.887672713016062,0.787969081538467,peak,1244.78417294406,0.223,0.0600000000000001,2.12944207050035,0.246636771300449,1.61666666666667,7.20896433968542
Control,10,k_7_2,10,84.8662,1,3895.47995950412,0.278,0.157,0.324,0.887672713016062,0.787969081538467,p95,1253.02908624207,0.223,0.0600000000000001,2.10885038685491,0.246636771300449,1.61666666666667,7.12169076220674
Control,10,k_7_2,10,84.8662,1,3895.47995950412,0.278,0.157,0.324,0.887672713016062,0.787969081538467,least_squares,858.445618379239,0.223,0.0600000000000001,3.53782962613154,0.246636771300449,1.61666666666667,15.1906792716026
Control,10,k_7_3,0.1,0.810684,1,1782.57590508607,0.2565,0.125,0.281,0.900838932574447,0.831924973503153,peak,1244.78417294406,0.223,0.0600000000000001,0.432036126286916,0.150224215246637,1.08333333333333,1.38283364037458
Control,10,k_7_3,0.1,0.810684,1,1782.57590508607,0.2565,0.125,0.281,0.900838932574447,0.831924973503153,p95,1253.02908624207,0.223,0.0600000000000001,0.422613349249661,0.150224215246637,1.08333333333333,1.3747804689216
Control,10,k_7_3,0.1,0.810684,1,1782.57590508607,0.2565,0.125,0.281,0.900838932574447,0.831924973503153,least_squares,858.445618379239,0.223,0.0600000000000001,1.07651581756758,0.150224215246637,1.08333333333333,2.35506473143078
Control,10,k_7_3,0.215443469003188,1.74656573225381,1,2555.91052266036,0.2665,0.127,0.288,0.895475269315527,0.819091111227095,peak,1244.78417294406,0.223,0.0600000000000001,1.05329612812745,0.195067264573991,1.11666666666667,2.39442841568109
Control,10,k_7_3,0.215443469003188,1.74656573225381,1,2555.91052266036,0.2665,0.127,0.288,0.895475269315527,0.819091111227095,p95,1253.02908624207,0.223,0.0600000000000001,1.03978546924696,0.195067264573991,1.11666666666667,2.36614950420993
Control,10,k_7_3,0.215443469003188,1.74656573225381,1,2555.91052266036,0.2665,0.127,0.288,0.895475269315527,0.819091111227095,least_squares,858.445618379239,0.223,0.0600000000000001,1.97737033999424,0.195067264573991,1.11666666666667,5.19498914364178
Control,10,k_7_3,0.464158883361278,3.76286180198854,1,3776.39007664353,0.275,0.148,0.314,0.888641166639449,0.79283995922477,peak,1244.78417294406,0.223,0.0600000000000001,2.03377096104293,0.233183856502241,1.46666666666667,6.34171014402586
Control,10,k_7_3,0.464158883361278,3.76286180198854,1,3776.39007664353,0.275,0.148,0.314,0.888641166639449,0.79283995922477,p95,1253.02908624207,0.223,0.0600000000000001,2.01380879191657,0.233183856502241,1.46666666666667,6.26091167244483
Control,10,k_7_3,0.464158883361278,3.76286180198854,1,3776.39007664353,0.275,0.148,0.314,0.888641166639449,0.79283995922477,least_squares,858.445618379239,0.223,0.0600000000000001,3.3991022795054,0.233183856502241,1.46666666666667,13.7593821285832
Control,10,k_7_3,1,8.10684,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,peak,1244.78417294406,0.223,0.0600000000000001,2.13337778218113,0.246636771300449,1.61666666666667,7.2257415695727
Control,10,k_7_3,1,8.10684,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,p95,1253.02908624207,0.223,0.0600000000000001,2.11276020160966,0.246636771300449,1.61666666666667,7.13819647757431
Control,10,k_7_3,1,8.10684,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,least_squares,858.445618379239,0.223,0.0600000000000001,3.54353658240765,0.246636771300449,1.61666666666667,15.2310923189299
Control,10,k_7_3,2.15443469003188,17.4656573225381,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,peak,1244.78417294406,0.223,0.0600000000000001,2.11228749945968,0.246636771300449,1.6,7.08258817733113
Control,10,k_7_3,2.15443469003188,17.4656573225381,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,p95,1253.02908624207,0.223,0.0600000000000001,2.09180869264404,0.246636771300449,1.6,6.99649330357868
Control,10,k_7_3,2.15443469003188,17.4656573225381,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,least_squares,858.445618379239,0.223,0.0600000000000001,3.51295473823196,0.246636771300449,1.6,14.9616806898239
Control,10,k_7_3,4.64158883361278,37.6286180198854,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,peak,1244.78417294406,0.223,0.0600000000000001,2.11228749945968,0.246636771300449,1.6,7.08258817733113
Control,10,k_7_3,4.64158883361278,37.6286180198854,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,p95,1253.02908624207,0.223,0.0600000000000001,2.09180869264404,0.246636771300449,1.6,6.99649330357868
Control,10,k_7_3,4.64158883361278,37.6286180198854,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,least_squares,858.445618379239,0.223,0.0600000000000001,3.51295473823196,0.246636771300449,1.6,14.9616806898239
Control,10,k_7_3,10,81.0684,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,peak,1244.78417294406,0.223,0.0600000000000001,2.11228749945968,0.246636771300449,1.6,7.08258817733113
Control,10,k_7_3,10,81.0684,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,p95,1253.02908624207,0.223,0.0600000000000001,2.09180869264404,0.246636771300449,1.6,6.99649330357868
Control,10,k_7_3,10,81.0684,1,3874.12622097905,0.278,0.156,0.324,0.887673020734825,0.78883001647598,least_squares,858.445618379239,0.223,0.0600000000000001,3.51295473823196,0.246636771300449,1.6,14.9616806898239
Control,10,k_force,0.1,1.5e-05,1,3283.3895948954,0.2445,0.109,0.259,0.904756520529482,0.843599017117431,peak,1244.78417294406,0.223,0.0600000000000001,1.63771798056349,0.0964125560538119,0.816666666666667,3.35836000927022
Control,10,k_force,0.1,1.5e-05,1,3283.3895948954,0.2445,0.109,0.259,0.904756520529482,0.843599017117431,p95,1253.02908624207,0.223,0.0600000000000001,1.62036183433102,0.0964125560538119,0.816666666666667,3.30181229956587
Control,10,k_force,0.1,1.5e-05,1,3283.3895948954,0.2445,0.109,0.259,0.904756520529482,0.843599017117431,least_squares,858.445618379239,0.223,0.0600000000000001,2.82480791397654,0.0964125560538119,0.816666666666667,8.65577957627376
Control,10,k_force,0.215443469003188,3.23165203504783e-05,1,3365.26484022909,0.2485,0.113,0.265,0.90290355731608,0.836861226170007,peak,1244.78417294406,0.223,0.0600000000000001,1.70349263219651,0.114349775784753,0.883333333333333,3.69524079694758
Control,10,k_force,0.215443469003188,3.23165203504783e-05,1,3365.26484022909,0.2485,0.113,0.265,0.90290355731608,0.836861226170007,p95,1253.02908624207,0.223,0.0600000000000001,1.68570368970586,0.114349775784753,0.883333333333333,3.63495057848774
Control,10,k_force,0.215443469003188,3.23165203504783e-05,1,3365.26484022909,0.2485,0.113,0.265,0.90290355731608,0.836861226170007,least_squares,858.445618379239,0.223,0.0600000000000001,2.92018407244336,0.114349775784753,0.883333333333333,9.32082866595171
Control,10,k_force,0.464158883361278,6.96238325041917e-05,1,3538.83521747839,0.2575,0.124,0.28,0.898608596754266,0.821585070764961,peak,1244.78417294406,0.223,0.0600000000000001,1.84293076213255,0.154708520179372,1.06666666666667,4.55810629800833
Control,10,k_force,0.464158883361278,6.96238325041917e-05,1,3538.83521747839,0.2575,0.124,0.28,0.898608596754266,0.821585070764961,p95,1253.02908624207,0.223,0.0600000000000001,1.82422431875993,0.154708520179372,1.06666666666667,4.48950686914901
Control,10,k_force,0.464158883361278,6.96238325041917e-05,1,3538.83521747839,0.2575,0.124,0.28,0.898608596754266,0.821585070764961,least_squares,858.445618379239,0.223,0.0600000000000001,3.12237553749739,0.154708520179372,1.06666666666667,10.910941501156
Control,10,k_force,1,0.00015,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,peak,1244.78417294406,0.223,0.0600000000000001,2.13337778218113,0.246636771300449,1.61666666666667,7.2257415695727
Control,10,k_force,1,0.00015,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,p95,1253.02908624207,0.223,0.0600000000000001,2.11276020160966,0.246636771300449,1.61666666666667,7.13819647757431
Control,10,k_force,1,0.00015,1,3900.37907111363,0.278,0.157,0.325,0.887672409666821,0.787912542060614,least_squares,858.445618379239,0.223,0.0600000000000001,3.54353658240765,0.246636771300449,1.61666666666667,15.2310923189299
Control,10,k_force,2.15443469003188,0.000323165203504783,1,4646.97956990347,0.3385,0.381999999999979,0.587999999999979,0.853067430412276,0.711165864850581,peak,1244.78417294406,0.223,0.0600000000000001,2.7331608731117,0.517937219730942,5.36666666666631,36.5395384329986
Control,10,k_force,2.15443469003188,0.000323165203504783,1,4646.97956990347,0.3385,0.381999999999979,0.587999999999979,0.853067430412276,0.711165864850581,p95,1253.02908624207,0.223,0.0600000000000001,2.70859672846072,0.517937219730942,5.36666666666631,36.405866312118
Control,10,k_force,2.15443469003188,0.000323165203504783,1,4646.97956990347,0.3385,0.381999999999979,0.587999999999979,0.853067430412276,0.711165864850581,least_squares,858.445618379239,0.223,0.0600000000000001,4.41324863265893,0.517937219730942,5.36666666666631,48.5461335683558
Control,10,k_force,4.64158883361278,0.000696238325041917,0,7944.38245898462,0.756999999999974,NaN,NaN,0.711372894371527,0.467072047773784,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_force,4.64158883361278,0.000696238325041917,0,7944.38245898462,0.756999999999974,NaN,NaN,0.711372894371527,0.467072047773784,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_force,4.64158883361278,0.000696238325041917,0,7944.38245898462,0.756999999999974,NaN,NaN,0.711372894371527,0.467072047773784,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_force,10,0.0015,0,9014.96953039729,0.763499999999973,NaN,NaN,0.41321103354663,0.268848874427348,peak,1244.78417294406,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_force,10,0.0015,0,9014.96953039729,0.763499999999973,NaN,NaN,0.41321103354663,0.268848874427348,p95,1253.02908624207,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
Control,10,k_force,10,0.0015,0,9014.96953039729,0.763499999999973,NaN,NaN,0.41321103354663,0.268848874427348,least_squares,858.445618379239,0.223,0.0600000000000001,NaN,NaN,NaN,Inf
