genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,10,0.1,1,3.16227766016838,0.560576,5.60576,25.1417,760.60999648966,4965.60469974993,0.2405,0.155,0.888095131156749,0.831061956491578,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,3.88018857417999,-0.556682027649768,-0.583333333333287,15.706036028883
Control,10,0.1,1,10,0.560576,5.60576,25.1417,2405.26,6991.55018559756,0.2355,0.138,0.883487151421161,0.818448552292765,peak,1516.4116990853,0.542499999999998,0.371999999999959,3.61058839747469,-0.565898617511519,-0.629032258064475,13.752271402966
Control,10,0.1,1,10,0.560576,5.60576,25.1417,2405.26,6991.55018559756,0.2355,0.138,0.883487151421161,0.818448552292765,p95,1496.32838208045,0.542499999999998,0.371999999999959,3.67247047461382,-0.565898617511519,-0.629032258064475,14.2029622138974
Control,10,0.1,1,10,0.560576,5.60576,25.1417,2405.26,6991.55018559756,0.2355,0.138,0.883487151421161,0.818448552292765,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,5.8712846460125,-0.565898617511519,-0.629032258064475,35.1879062214893
Control,10,0.1,3.16227766016838,0.1,0.560576,5.60576,79.5050362486553,24.0526,960.298188052273,0.953999999999953,NaN,0.85026781858965,0.780260012311303,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.366729900177158,0.75852534562204,NaN,NaN
Control,10,0.1,3.16227766016838,0.1,0.560576,5.60576,79.5050362486553,24.0526,960.298188052273,0.953999999999953,NaN,0.85026781858965,0.780260012311303,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.358230319258462,0.75852534562204,NaN,NaN
Control,10,0.1,3.16227766016838,0.1,0.560576,5.60576,79.5050362486553,24.0526,960.298188052273,0.953999999999953,NaN,0.85026781858965,0.780260012311303,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.0562204346684182,0.75852534562204,NaN,NaN
Control,10,0.1,3.16227766016838,0.316227766016838,0.560576,5.60576,79.5050362486553,76.060999648966,2832.42850523934,0.960499999999952,NaN,0.842096875513115,0.741660207514789,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.86784928324403,0.770506912442315,NaN,NaN
Control,10,0.1,3.16227766016838,0.316227766016838,0.560576,5.60576,79.5050362486553,76.060999648966,2832.42850523934,0.960499999999952,NaN,0.842096875513115,0.741660207514789,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.892919053838446,0.770506912442315,NaN,NaN
Control,10,0.1,3.16227766016838,0.316227766016838,0.560576,5.60576,79.5050362486553,76.060999648966,2832.42850523934,0.960499999999952,NaN,0.842096875513115,0.741660207514789,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,1.78370632868679,0.770506912442315,NaN,NaN
Control,10,0.1,3.16227766016838,1,0.560576,5.60576,79.5050362486553,240.526,7085.14819118649,0.963999999999951,NaN,0.824841574987906,0.682587002760395,peak,1516.4116990853,0.542499999999998,0.371999999999959,3.67231174453498,0.77695852534554,NaN,NaN
Control,10,0.1,3.16227766016838,1,0.560576,5.60576,79.5050362486553,240.526,7085.14819118649,0.963999999999951,NaN,0.824841574987906,0.682587002760395,p95,1496.32838208045,0.542499999999998,0.371999999999959,3.73502225583365,0.77695852534554,NaN,NaN
Control,10,0.1,3.16227766016838,1,0.560576,5.60576,79.5050362486553,240.526,7085.14819118649,0.963999999999951,NaN,0.824841574987906,0.682587002760395,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,5.96327262029973,0.77695852534554,NaN,NaN
Control,10,0.1,3.16227766016838,3.16227766016838,0.560576,5.60576,79.5050362486553,760.60999648966,12693.8460219778,0.960499999999952,NaN,0.804134824146754,0.637767813884744,peak,1516.4116990853,0.542499999999998,0.371999999999959,7.37097605461281,0.770506912442315,NaN,NaN
Control,10,0.1,3.16227766016838,3.16227766016838,0.560576,5.60576,79.5050362486553,760.60999648966,12693.8460219778,0.960499999999952,NaN,0.804134824146754,0.637767813884744,p95,1496.32838208045,0.542499999999998,0.371999999999959,7.48332904327367,0.770506912442315,NaN,NaN
Control,10,0.1,3.16227766016838,3.16227766016838,0.560576,5.60576,79.5050362486553,760.60999648966,12693.8460219778,0.960499999999952,NaN,0.804134824146754,0.637767813884744,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,11.4754921232405,0.770506912442315,NaN,NaN
Control,10,0.1,3.16227766016838,10,0.560576,5.60576,79.5050362486553,2405.26,16831.5483520611,0.953499999999952,NaN,0.788515967623309,0.619350042172285,peak,1516.4116990853,0.542499999999998,0.371999999999959,10.099590145746,0.757603686635864,NaN,NaN
Control,10,0.1,3.16227766016838,10,0.560576,5.60576,79.5050362486553,2405.26,16831.5483520611,0.953499999999952,NaN,0.788515967623309,0.619350042172285,p95,1496.32838208045,0.542499999999998,0.371999999999959,10.2485658586914,0.757603686635864,NaN,NaN
Control,10,0.1,3.16227766016838,10,0.560576,5.60576,79.5050362486553,2405.26,16831.5483520611,0.953499999999952,NaN,0.788515967623309,0.619350042172285,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,15.542019536437,0.757603686635864,NaN,NaN
Control,10,0.1,10,0.1,0.560576,5.60576,251.417,24.0526,1637.13415781067,0.97499999999995,NaN,0.777113198248822,0.604351641342423,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.0796106089119416,0.79723502304139,NaN,NaN
Control,10,0.1,10,0.1,0.560576,5.60576,251.417,24.0526,1637.13415781067,0.97499999999995,NaN,0.777113198248822,0.604351641342423,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.0941008520699517,0.79723502304139,NaN,NaN
Control,10,0.1,10,0.1,0.560576,5.60576,251.417,24.0526,1637.13415781067,0.97499999999995,NaN,0.777113198248822,0.604351641342423,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.608972903491448,0.79723502304139,NaN,NaN
Control,10,0.1,10,0.316227766016838,0.560576,5.60576,251.417,76.060999648966,4682.02994921378,0.97449999999995,NaN,0.769988284596914,0.576340753482145,peak,1516.4116990853,0.542499999999998,0.371999999999959,2.08757176697989,0.796313364055216,NaN,NaN
Control,10,0.1,10,0.316227766016838,0.560576,5.60576,251.417,76.060999648966,4682.02994921378,0.97449999999995,NaN,0.769988284596914,0.576340753482145,p95,1496.32838208045,0.542499999999998,0.371999999999959,2.12901232462358,0.796313364055216,NaN,NaN
Control,10,0.1,10,0.316227766016838,0.560576,5.60576,251.417,76.060999648966,4682.02994921378,0.97449999999995,NaN,0.769988284596914,0.576340753482145,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,3.60149175049563,0.796313364055216,NaN,NaN
Control,10,0.1,10,1,0.560576,5.60576,251.417,240.526,10978.4790623755,0.97099999999995,NaN,0.749156328537952,0.541292404927757,peak,1516.4116990853,0.542499999999998,0.371999999999959,6.23977470564078,0.78986175115199,NaN,NaN
Control,10,0.1,10,1,0.560576,5.60576,251.417,240.526,10978.4790623755,0.97099999999995,NaN,0.749156328537952,0.541292404927757,p95,1496.32838208045,0.542499999999998,0.371999999999959,6.33694501410938,0.78986175115199,NaN,NaN
Control,10,0.1,10,1,0.560576,5.60576,251.417,240.526,10978.4790623755,0.97099999999995,NaN,0.749156328537952,0.541292404927757,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,9.78963214385095,0.78986175115199,NaN,NaN
Control,10,0.1,10,3.16227766016838,0.560576,5.60576,251.417,760.60999648966,18017.0490313968,0.962999999999951,NaN,0.719663264570057,0.527457658976894,peak,1516.4116990853,0.542499999999998,0.371999999999959,10.8813703707672,0.77511520737319,NaN,NaN
Control,10,0.1,10,3.16227766016838,0.560576,5.60576,251.417,760.60999648966,18017.0490313968,0.962999999999951,NaN,0.719663264570057,0.527457658976894,p95,1496.32838208045,0.542499999999998,0.371999999999959,11.0408389275798,0.77511520737319,NaN,NaN
Control,10,0.1,10,3.16227766016838,0.560576,5.60576,251.417,760.60999648966,18017.0490313968,0.962999999999951,NaN,0.719663264570057,0.527457658976894,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,16.7071277598661,0.77511520737319,NaN,NaN
Control,10,0.1,10,10,0.560576,5.60576,251.417,2405.26,22027.7170424533,0.948999999999953,NaN,0.696235579934753,0.5314196766548,peak,1516.4116990853,0.542499999999998,0.371999999999959,13.5262114871182,0.749308755760289,NaN,NaN
Control,10,0.1,10,10,0.560576,5.60576,251.417,2405.26,22027.7170424533,0.948999999999953,NaN,0.696235579934753,0.5314196766548,p95,1496.32838208045,0.542499999999998,0.371999999999959,13.7211783898843,0.749308755760289,NaN,NaN
Control,10,0.1,10,10,0.560576,5.60576,251.417,2405.26,22027.7170424533,0.948999999999953,NaN,0.696235579934753,0.5314196766548,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,20.6488060419437,0.749308755760289,NaN,NaN
Control,10,0.316227766016838,0.1,0.1,1.77269696162655,17.7269696162655,2.51417,24.0526,151.024537647574,0.1805,0.0820000000000001,0.919959136278946,0.908619657889246,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.900406639081806,-0.667281105990782,-0.779569892473094,1.86372540736539
Control,10,0.316227766016838,0.1,0.1,1.77269696162655,17.7269696162655,2.51417,24.0526,151.024537647574,0.1805,0.0820000000000001,0.919959136278946,0.908619657889246,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.89906992378398,-0.667281105990782,-0.779569892473094,1.86132001951572
Control,10,0.316227766016838,0.1,0.1,1.77269696162655,17.7269696162655,2.51417,24.0526,151.024537647574,0.1805,0.0820000000000001,0.919959136278946,0.908619657889246,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.851573319341021,-0.667281105990782,-0.779569892473094,1.77817040987628
Control,10,0.316227766016838,0.1,0.316227766016838,1.77269696162655,17.7269696162655,2.51417,76.060999648966,401.646420915618,0.173,0.0830000000000001,0.919664959955798,0.906004998623348,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.735133657200158,-0.681105990783409,-0.776881720430083,1.60787207216793
Control,10,0.316227766016838,0.1,0.316227766016838,1.77269696162655,17.7269696162655,2.51417,76.060999648966,401.646420915618,0.173,0.0830000000000001,0.919664959955798,0.906004998623348,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.731578692400941,-0.681105990783409,-0.776881720430083,1.60265796139453
Control,10,0.316227766016838,0.1,0.316227766016838,1.77269696162655,17.7269696162655,2.51417,76.060999648966,401.646420915618,0.173,0.0830000000000001,0.919664959955798,0.906004998623348,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.605262522344681,-0.681105990783409,-0.776881720430083,1.4337932991745
Control,10,0.316227766016838,0.1,1,1.77269696162655,17.7269696162655,2.51417,240.526,862.938565531784,0.1625,0.0840000000000001,0.919191678275996,0.90142012993979,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.430933851240854,-0.700460829493086,-0.774193548387072,1.27572500816358
Control,10,0.316227766016838,0.1,1,1.77269696162655,17.7269696162655,2.51417,240.526,862.938565531784,0.1625,0.0840000000000001,0.919191678275996,0.90142012993979,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.423295998481309,-0.700460829493086,-0.774193548387072,1.2692005263486
Control,10,0.316227766016838,0.1,1,1.77269696162655,17.7269696162655,2.51417,240.526,862.938565531784,0.1625,0.0840000000000001,0.919191678275996,0.90142012993979,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.151905320224228,-0.700460829493086,-0.774193548387072,1.11309625033073
Control,10,0.316227766016838,0.1,3.16227766016838,1.77269696162655,17.7269696162655,2.51417,760.60999648966,1436.73791849254,0.1555,0.0830000000000001,0.918662512940677,0.895930706326109,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.0525409957208982,-0.713364055299538,-0.776881720430083,1.11519403916315
Control,10,0.316227766016838,0.1,3.16227766016838,1.77269696162655,17.7269696162655,2.51417,760.60999648966,1436.73791849254,0.1555,0.0830000000000001,0.918662512940677,0.895930706326109,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.0398244558490951,-0.713364055299538,-0.776881720430083,1.11401947021548
Control,10,0.316227766016838,0.1,3.16227766016838,1.77269696162655,17.7269696162655,2.51417,760.60999648966,1436.73791849254,0.1555,0.0830000000000001,0.918662512940677,0.895930706326109,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.412023791235644,-0.713364055299538,-0.776881720430083,1.282197087476
Control,10,0.316227766016838,0.1,10,1.77269696162655,17.7269696162655,2.51417,2405.26,1959.64376376012,0.153,0.0810000000000001,0.918214275149379,0.890988108121529,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.292290058789564,-0.717972350230413,-0.782258064516105,1.21284545366307
Control,10,0.316227766016838,0.1,10,1.77269696162655,17.7269696162655,2.51417,2405.26,1959.64376376012,0.153,0.0810000000000001,0.918214275149379,0.890988108121529,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.309634828309208,-0.717972350230413,-0.782258064516105,1.22328570209794
Control,10,0.316227766016838,0.1,10,1.77269696162655,17.7269696162655,2.51417,2405.26,1959.64376376012,0.153,0.0810000000000001,0.918214275149379,0.890988108121529,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.925934842507067,-0.717972350230413,-0.782258064516105,1.98476730776445
Control,10,0.316227766016838,0.316227766016838,0.1,1.77269696162655,17.7269696162655,7.95050362486553,24.0526,295.911006347472,0.222,0.0920000000000001,0.916429659331553,0.887174941967564,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.804861037061396,-0.590783410138247,-0.752688172042983,1.56336581100753
Control,10,0.316227766016838,0.316227766016838,0.1,1.77269696162655,17.7269696162655,7.95050362486553,24.0526,295.911006347472,0.222,0.0920000000000001,0.916429659331553,0.887174941967564,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.802241934396749,-0.590783410138247,-0.752688172042983,1.55915664333262
Control,10,0.316227766016838,0.316227766016838,0.1,1.77269696162655,17.7269696162655,7.95050362486553,24.0526,295.911006347472,0.222,0.0920000000000001,0.916429659331553,0.887174941967564,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.709179123295143,-0.590783410138247,-0.752688172042983,1.41849955094565
Control,10,0.316227766016838,0.316227766016838,0.316227766016838,1.77269696162655,17.7269696162655,7.95050362486553,76.060999648966,845.87223722069,0.215,0.0900000000000001,0.915406452440229,0.879976594847661,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.442188267387465,-0.603686635944699,-0.758064516129005,1.13462982884726
Control,10,0.316227766016838,0.316227766016838,0.316227766016838,1.77269696162655,17.7269696162655,7.95050362486553,76.060999648966,845.87223722069,0.215,0.0900000000000001,0.915406452440229,0.879976594847661,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.434701468373798,-0.603686635944699,-0.758064516129005,1.12806473163847
Control,10,0.316227766016838,0.316227766016838,0.316227766016838,1.77269696162655,17.7269696162655,7.95050362486553,76.060999648966,845.87223722069,0.215,0.0900000000000001,0.915406452440229,0.879976594847661,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.168678081139169,-0.603686635944699,-0.758064516129005,0.967551660088922
Control,10,0.316227766016838,0.316227766016838,1,1.77269696162655,17.7269696162655,7.95050362486553,240.526,2027.27403992852,0.205,0.0850000000000001,0.913747165881454,0.866213585701215,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.336888947210952,-0.622119815668201,-0.771505376344061,1.09574777352773
Control,10,0.316227766016838,0.316227766016838,1,1.77269696162655,17.7269696162655,7.95050362486553,240.526,2027.27403992852,0.205,0.0850000000000001,0.913747165881454,0.866213585701215,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.354832311013079,-0.622119815668201,-0.771505376344061,1.10815957971371
Control,10,0.316227766016838,0.316227766016838,1,1.77269696162655,17.7269696162655,7.95050362486553,240.526,2027.27403992852,0.205,0.0850000000000001,0.913747165881454,0.866213585701215,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.992401772716443,-0.622119815668201,-0.771505376344061,1.96711488926557
Control,10,0.316227766016838,0.316227766016838,3.16227766016838,1.77269696162655,17.7269696162655,7.95050362486553,760.60999648966,3648.4648807012,0.199,0.0770000000000001,0.911878342173675,0.849234954526135,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.40598571146738,-0.633179723502302,-0.793010752688149,3.00657843698391
Control,10,0.316227766016838,0.316227766016838,3.16227766016838,1.77269696162655,17.7269696162655,7.95050362486553,760.60999648966,3648.4648807012,0.199,0.0770000000000001,0.911878342173675,0.849234954526135,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.43827820443297,-0.633179723502302,-0.793010752688149,3.09842680948039
Control,10,0.316227766016838,0.316227766016838,3.16227766016838,1.77269696162655,17.7269696162655,7.95050362486553,760.60999648966,3648.4648807012,0.199,0.0770000000000001,0.911878342173675,0.849234954526135,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.58570560902515,-0.633179723502302,-0.793010752688149,7.7156561126776
Control,10,0.316227766016838,0.316227766016838,10,1.77269696162655,17.7269696162655,7.95050362486553,2405.26,5144.471133,0.1965,0.0690000000000001,0.91029092186922,0.834752513231266,peak,1516.4116990853,0.542499999999998,0.371999999999959,2.3925293085665,-0.637788018433178,-0.814516129032237,6.79440657326027
Control,10,0.316227766016838,0.316227766016838,10,1.77269696162655,17.7269696162655,7.95050362486553,2405.26,5144.471133,0.1965,0.0690000000000001,0.91029092186922,0.834752513231266,p95,1496.32838208045,0.542499999999998,0.371999999999959,2.43806292429425,-0.637788018433178,-0.814516129032237,7.01436090372883
Control,10,0.316227766016838,0.316227766016838,10,1.77269696162655,17.7269696162655,7.95050362486553,2405.26,5144.471133,0.1965,0.0690000000000001,0.91029092186922,0.834752513231266,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,4.05597822652491,-0.637788018433178,-0.814516129032237,17.5211694549547
Control,10,0.316227766016838,1,0.1,1.77269696162655,17.7269696162655,25.1417,24.0526,437.060124045301,0.297,0.18,0.901458872507303,0.849053645397243,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.711780036840301,-0.452534562211979,-0.516129032258011,0.977807528780358
Control,10,0.316227766016838,1,0.1,1.77269696162655,17.7269696162655,25.1417,24.0526,437.060124045301,0.297,0.18,0.901458872507303,0.849053645397243,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.707911626031161,-0.452534562211979,-0.516129032258011,0.972315578206061
Control,10,0.316227766016838,1,0.1,1.77269696162655,17.7269696162655,25.1417,24.0526,437.060124045301,0.297,0.18,0.901458872507303,0.849053645397243,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.570457990000093,-0.452534562211979,-0.516129032258011,0.796599026290924
Control,10,0.316227766016838,1,0.316227766016838,1.77269696162655,17.7269696162655,25.1417,76.060999648966,1318.10599149384,0.2895,0.181,0.896730220989684,0.831396716432495,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.13077300030795,-0.466359447004606,-0.513440860215,0.498214228358304
Control,10,0.316227766016838,1,0.316227766016838,1.77269696162655,17.7269696162655,25.1417,76.060999648966,1318.10599149384,0.2895,0.181,0.896730220989684,0.831396716432495,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.119106469355888,-0.466359447004606,-0.513440860215,0.495299001791186
Control,10,0.316227766016838,1,0.316227766016838,1.77269696162655,17.7269696162655,25.1417,76.060999648966,1318.10599149384,0.2895,0.181,0.896730220989684,0.831396716432495,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.295432517930871,-0.466359447004606,-0.513440860215,0.568393023399735
Control,10,0.316227766016838,1,1,1.77269696162655,17.7269696162655,25.1417,240.526,3469.5917731687,0.2785,0.181,0.888561512609495,0.79759889149542,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.28802756880705,-0.486635944700459,-0.513440860215,2.15945107761981
Control,10,0.316227766016838,1,1,1.77269696162655,17.7269696162655,25.1417,240.526,3469.5917731687,0.2785,0.181,0.888561512609495,0.79759889149542,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.31873685931472,-0.486635944700459,-0.513440860215,2.23950296372808
Control,10,0.316227766016838,1,1,1.77269696162655,17.7269696162655,25.1417,240.526,3469.5917731687,0.2785,0.181,0.888561512609495,0.79759889149542,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.40990939720584,-0.486635944700459,-0.513440860215,6.30809936235385
Control,10,0.316227766016838,1,3.16227766016838,1.77269696162655,17.7269696162655,25.1417,760.60999648966,6658.518761595,0.271,0.168,0.878997185597906,0.758691281351402,peak,1516.4116990853,0.542499999999998,0.371999999999959,3.39097031868814,-0.500460829493085,-0.548387096774143,12.0498691519892
Control,10,0.316227766016838,1,3.16227766016838,1.77269696162655,17.7269696162655,25.1417,760.60999648966,6658.518761595,0.271,0.168,0.878997185597906,0.758691281351402,p95,1496.32838208045,0.542499999999998,0.371999999999959,3.44990474105503,-0.500460829493085,-0.548387096774143,12.4530321721193
Control,10,0.316227766016838,1,3.16227766016838,1.77269696162655,17.7269696162655,25.1417,760.60999648966,6658.518761595,0.271,0.168,0.878997185597906,0.758691281351402,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,5.54398188058253,-0.500460829493085,-0.548387096774143,31.2869245419927
Control,10,0.316227766016838,1,10,1.77269696162655,17.7269696162655,25.1417,2405.26,9586.49989187377,0.2665,0.145,0.870982409933974,0.729680319688091,peak,1516.4116990853,0.542499999999998,0.371999999999959,5.32183192576024,-0.508755760368661,-0.610215053763398,28.9530898815887
Control,10,0.316227766016838,1,10,1.77269696162655,17.7269696162655,25.1417,2405.26,9586.49989187377,0.2665,0.145,0.870982409933974,0.729680319688091,p95,1496.32838208045,0.542499999999998,0.371999999999959,5.40668185318051,-0.508755760368661,-0.610215053763398,29.8634034970592
Control,10,0.316227766016838,1,10,1.77269696162655,17.7269696162655,25.1417,2405.26,9586.49989187377,0.2665,0.145,0.870982409933974,0.729680319688091,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,8.4215971805118,-0.508755760368661,-0.610215053763398,71.5544939063521
Control,10,0.316227766016838,3.16227766016838,0.1,1.77269696162655,17.7269696162655,79.5050362486553,24.0526,1138.2898731977,0.947499999999953,NaN,0.806254085456127,0.748939327721011,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.2493530128498,0.746543778801765,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,0.1,1.77269696162655,17.7269696162655,79.5050362486553,24.0526,1138.2898731977,0.947499999999953,NaN,0.806254085456127,0.748939327721011,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.239278030925904,0.746543778801765,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,0.1,1.77269696162655,17.7269696162655,79.5050362486553,24.0526,1138.2898731977,0.947499999999953,NaN,0.806254085456127,0.748939327721011,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.118709516600051,0.746543778801765,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,0.316227766016838,1.77269696162655,17.7269696162655,79.5050362486553,76.060999648966,3663.44747693335,0.960499999999952,NaN,0.782171593549168,0.669149794088666,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.41586600732713,0.770506912442315,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,0.316227766016838,1.77269696162655,17.7269696162655,79.5050362486553,76.060999648966,3663.44747693335,0.960499999999952,NaN,0.782171593549168,0.669149794088666,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.44829111096576,0.770506912442315,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,0.316227766016838,1.77269696162655,17.7269696162655,79.5050362486553,76.060999648966,3663.44747693335,0.960499999999952,NaN,0.782171593549168,0.669149794088666,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.60043048129445,0.770506912442315,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,1,1.77269696162655,17.7269696162655,79.5050362486553,240.526,9343.89811420874,0.958499999999952,NaN,0.732640917074319,0.574604445726431,peak,1516.4116990853,0.542499999999998,0.371999999999959,5.16184781470954,0.766820276497614,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,1,1.77269696162655,17.7269696162655,79.5050362486553,240.526,9343.89811420874,0.958499999999952,NaN,0.732640917074319,0.574604445726431,p95,1496.32838208045,0.542499999999998,0.371999999999959,5.24455047842992,0.766820276497614,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,1,1.77269696162655,17.7269696162655,79.5050362486553,240.526,9343.89811420874,0.958499999999952,NaN,0.732640917074319,0.574604445726431,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,8.18316853082563,0.766820276497614,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,3.16227766016838,1.77269696162655,17.7269696162655,79.5050362486553,760.60999648966,15179.0666506345,0.943999999999954,NaN,0.678303365291672,0.531821897886526,peak,1516.4116990853,0.542499999999998,0.371999999999959,9.00985857586731,0.740092165898539,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,3.16227766016838,1.77269696162655,17.7269696162655,79.5050362486553,760.60999648966,15179.0666506345,0.943999999999954,NaN,0.678303365291672,0.531821897886526,p95,1496.32838208045,0.542499999999998,0.371999999999959,9.14420820483936,0.740092165898539,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,3.16227766016838,1.77269696162655,17.7269696162655,79.5050362486553,760.60999648966,15179.0666506345,0.943999999999954,NaN,0.678303365291672,0.531821897886526,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,13.9179630909552,0.740092165898539,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,10,1.77269696162655,17.7269696162655,79.5050362486553,2405.26,18048.6448348066,0.922499999999956,NaN,0.643773016382984,0.523860092345073,peak,1516.4116990853,0.542499999999998,0.371999999999959,10.9022062713533,0.700460829493013,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,10,1.77269696162655,17.7269696162655,79.5050362486553,2405.26,18048.6448348066,0.922499999999956,NaN,0.643773016382984,0.523860092345073,p95,1496.32838208045,0.542499999999998,0.371999999999959,11.0619544820184,0.700460829493013,NaN,NaN
Control,10,0.316227766016838,3.16227766016838,10,1.77269696162655,17.7269696162655,79.5050362486553,2405.26,18048.6448348066,0.922499999999956,NaN,0.643773016382984,0.523860092345073,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,16.7381800663052,0.700460829493013,NaN,NaN
Control,10,0.316227766016838,10,0.1,1.77269696162655,17.7269696162655,251.417,24.0526,1900.32793560472,0.97349999999995,NaN,0.619017520781611,0.499798976575088,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.253174145748806,0.794470046082865,NaN,NaN
Control,10,0.316227766016838,10,0.1,1.77269696162655,17.7269696162655,251.417,24.0526,1900.32793560472,0.97349999999995,NaN,0.619017520781611,0.499798976575088,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.269993912006506,0.794470046082865,NaN,NaN
Control,10,0.316227766016838,10,0.1,1.77269696162655,17.7269696162655,251.417,24.0526,1900.32793560472,0.97349999999995,NaN,0.619017520781611,0.499798976575088,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.867639338870495,0.794470046082865,NaN,NaN
Control,10,0.316227766016838,10,0.316227766016838,1.77269696162655,17.7269696162655,251.417,76.060999648966,5581.45350154816,0.971499999999951,NaN,0.594952565422449,0.454946929884084,peak,1516.4116990853,0.542499999999998,0.371999999999959,2.68069799574541,0.790783410138165,NaN,NaN
Control,10,0.316227766016838,10,0.316227766016838,1.77269696162655,17.7269696162655,251.417,76.060999648966,5581.45350154816,0.971499999999951,NaN,0.594952565422449,0.454946929884084,p95,1496.32838208045,0.542499999999998,0.371999999999959,2.73009933406989,0.790783410138165,NaN,NaN
